spp_group,iucn_sid,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id,am_sid_old
SEABREAMS_PORGIES,170263,iucn,TRUE,Actinopterygii,Acanthopagrus latus,Fis-26067,Acanthopagrus latus,1,NA,NA
SEABREAMS_PORGIES,170264,iucn,TRUE,Actinopterygii,Diplodus holbrookii,Fis-16392,Diplodus holbrookii,NA,NA,NA
SEABREAMS_PORGIES,170265,iucn,TRUE,Actinopterygii,Polysteganus baissaci,Fis-35835,Polysteganus baissaci,NA,NA,NA
SEABREAMS_PORGIES,170266,iucn,TRUE,Actinopterygii,Acanthopagrus berda,Fis-25680,Acanthopagrus berda,1,NA,NA
SEABREAMS_PORGIES,170273,iucn,TRUE,Actinopterygii,Diplodus omanensis,Fis-165278,Diplodus omanensis,NA,NA,NA
COMBTOOTHBLENNIES,172376,iucn,TRUE,Actinopterygii,Omobranchus zebra,Fis-56917,Omobranchus zebra,NA,NA,NA
PUFFERFISH,172416,iucn,TRUE,Actinopterygii,Chelonodon patoca,Fis-26219,Chelonodon patoca,NA,NA,NA
COMBTOOTHBLENNIES,172447,iucn,TRUE,Actinopterygii,Entomacrodus vermiculatus,Fis-58548,Entomacrodus vermiculatus,NA,NA,NA
COMBTOOTHBLENNIES,172487,iucn,TRUE,Actinopterygii,Omobranchus punctatus,Fis-26596,Omobranchus punctatus,1,NA,NA
SEAGRASSES,173343,iucn,TRUE,Liliopsida,Halophila spinulosa,Kew-308090,Halophila spinulosa,NA,NA,NA
SEAGRASSES,173346,iucn,TRUE,Liliopsida,Thalassia testudinum,Kew-308879,Thalassia testudinum,NA,NA,NA
SEAGRASSES,173375,iucn,TRUE,Liliopsida,Thalassodendron ciliatum,Kew-293259,Thalassodendron ciliatum,NA,NA,NA
SEAGRASSES,173378,iucn,TRUE,Liliopsida,Syringodium filiforme,Kew-288211,Syringodium filiforme,NA,NA,NA
COMBTOOTHBLENNIES,185126,iucn,TRUE,Actinopterygii,Blennius ocellaris,Fis-29304,Blennius ocellaris,NA,NA,NA
COMBTOOTHBLENNIES,185127,iucn,TRUE,Actinopterygii,Lipophrys trigloides,Fis-49074,Lipophrys trigloides,1,NA,NA
COMBTOOTHBLENNIES,185131,iucn,TRUE,Actinopterygii,Spaniblennius riodourensis,Fis-52186,Spaniblennius riodourensis,NA,NA,NA
COMBTOOTHBLENNIES,185136,iucn,TRUE,Actinopterygii,Parablennius salensis,Fis-125999,Parablennius salensis,NA,NA,NA
COMBTOOTHBLENNIES,185138,iucn,TRUE,Actinopterygii,Parablennius dialloi,Fis-143808,Parablennius dialloi,NA,NA,NA
COMBTOOTHBLENNIES,185140,iucn,TRUE,Actinopterygii,Parablennius sierraensis,Fis-143809,Parablennius sierraensis,NA,NA,NA
COMBTOOTHBLENNIES,185141,iucn,TRUE,Actinopterygii,Hypleurochilus aequipinnis,Fis-24687,Hypleurochilus aequipinnis,NA,NA,NA
COMBTOOTHBLENNIES,185145,iucn,TRUE,Actinopterygii,Parablennius verryckeni,Fis-52218,Parablennius verryckeni,NA,NA,NA
COMBTOOTHBLENNIES,185149,iucn,TRUE,Actinopterygii,Hypleurochilus fissicornis,Fis-127090,Hypleurochilus fissicornis,NA,NA,NA
COMBTOOTHBLENNIES,185153,iucn,TRUE,Actinopterygii,Parablennius goreensis,Fis-52206,Parablennius goreensis,NA,NA,NA
COMBTOOTHBLENNIES,185156,iucn,TRUE,Actinopterygii,Microlipophrys canevae,Fis-167765,Microlipophrys canevae,NA,NA,NA
COMBTOOTHBLENNIES,185162,iucn,TRUE,Actinopterygii,Parablennius ruber,Fis-49149,Parablennius ruber,NA,NA,NA
COMBTOOTHBLENNIES,185165,iucn,TRUE,Actinopterygii,Coryphoblennius galerita,Fis-26624,Coryphoblennius galerita,NA,NA,NA
COMBTOOTHBLENNIES,185168,iucn,TRUE,Actinopterygii,Aidablennius sphynx,Fis-59174,Aidablennius sphynx,NA,NA,NA
COMBTOOTHBLENNIES,185170,iucn,TRUE,Actinopterygii,Hypleurochilus langi,Fis-27546,Hypleurochilus langi,NA,NA,NA
COMBTOOTHBLENNIES,185175,iucn,TRUE,Actinopterygii,Salaria pavo,Fis-117893,Salaria pavo,NA,NA,NA
COMBTOOTHBLENNIES,185178,iucn,TRUE,Actinopterygii,Bathyblennius antholops,Fis-52180,Bathyblennius antholops,NA,NA,NA
COMBTOOTHBLENNIES,185180,iucn,TRUE,Actinopterygii,Lipophrys pholis,Fis-27330,Lipophrys pholis,1,NA,NA
COMBTOOTHBLENNIES,185181,iucn,TRUE,Actinopterygii,Parablennius incognitus,Fis-49127,Parablennius incognitus,NA,NA,NA
COMBTOOTHBLENNIES,185183,iucn,TRUE,Actinopterygii,Blennius normani,Fis-31232,Blennius normani,NA,NA,NA
COMBTOOTHBLENNIES,185185,iucn,TRUE,Actinopterygii,Parablennius tentacularis,Fis-23709,Parablennius tentacularis,NA,NA,NA
COMBTOOTHBLENNIES,185191,iucn,TRUE,Actinopterygii,Ophioblennius trinitatis,Fis-158435,Ophioblennius trinitatis,NA,NA,NA
COMBTOOTHBLENNIES,185193,iucn,TRUE,Actinopterygii,Parablennius sanguinolentus,Fis-23708,Parablennius sanguinolentus,NA,NA,NA
DAMSELFISH,188315,iucn,TRUE,Actinopterygii,Chromis enchrysura,Fis-29814,Chromis enchrysura,NA,NA,NA
DAMSELFISH,188324,iucn,TRUE,Actinopterygii,Chromis chromis,Fis-23437,Chromis chromis,NA,NA,NA
DAMSELFISH,188352,iucn,TRUE,Actinopterygii,Chromis cadenati,Fis-34876,Chromis cadenati,NA,NA,NA
DAMSELFISH,188419,iucn,TRUE,Actinopterygii,Abudefduf luridus,Fis-28218,Abudefduf luridus,1,NA,NA
DAMSELFISH,188425,iucn,TRUE,Actinopterygii,Chrysiptera unimaculata,Fis-25777,Chrysiptera unimaculata,NA,NA,NA
DAMSELFISH,188434,iucn,TRUE,Actinopterygii,Abudefduf taurus,Fis-23319,Abudefduf taurus,NA,NA,NA
DAMSELFISH,188469,iucn,TRUE,Actinopterygii,Chromis scotti,Fis-29815,Chromis scotti,NA,NA,NA
DAMSELFISH,188471,iucn,TRUE,Actinopterygii,Stegastes otophorus,Fis-28531,Stegastes otophorus,NA,NA,NA
DAMSELFISH,188486,iucn,TRUE,Actinopterygii,Chromis limbata,Fis-28235,Chromis limbata,NA,NA,NA
DAMSELFISH,188496,iucn,TRUE,Actinopterygii,Stegastes planifrons,Fis-24914,Stegastes planifrons,NA,NA,NA
DAMSELFISH,188539,iucn,TRUE,Actinopterygii,Stegastes partitus,Fis-24913,Stegastes partitus,NA,NA,NA
DAMSELFISH,188551,iucn,TRUE,Actinopterygii,Stegastes adustus,Fis-149838,Stegastes adustus,NA,NA,NA
DAMSELFISH,188569,iucn,TRUE,Actinopterygii,Stegastes leucostictus,Fis-24912,Stegastes leucostictus,NA,NA,NA
DAMSELFISH,188581,iucn,TRUE,Actinopterygii,Abudefduf saxatilis,Fis-23318,Abudefduf saxatilis,1,NA,NA
DAMSELFISH,188586,iucn,TRUE,Actinopterygii,Stegastes imbricatus,Fis-35223,Stegastes imbricatus,NA,NA,NA
DAMSELFISH,188592,iucn,TRUE,Actinopterygii,Stegastes diencaeus,Fis-24910,Stegastes diencaeus,NA,NA,NA
DAMSELFISH,188607,iucn,TRUE,Actinopterygii,Chromis multilineata,Fis-23438,Chromis multilineata,NA,NA,NA
DAMSELFISH,188617,iucn,TRUE,Actinopterygii,Microspathodon chrysurus,Fis-23636,Microspathodon chrysurus,NA,NA,NA
DAMSELFISH,188622,iucn,TRUE,Actinopterygii,Microspathodon frontatus,Fis-35180,Microspathodon frontatus,NA,NA,NA
DAMSELFISH,188624,iucn,TRUE,Actinopterygii,Chromis insolata,Fis-24500,Chromis insolata,NA,NA,NA
PUFFERFISH,190172,iucn,TRUE,Actinopterygii,Canthigaster figueiredoi,Fis-150213,Canthigaster figueiredoi,NA,NA,NA
PUFFERFISH,190193,iucn,TRUE,Actinopterygii,Sphoeroides pachygaster,Fis-25001,Sphoeroides pachygaster,1,12103,NA
PUFFERFISH,190246,iucn,TRUE,Actinopterygii,Sphoeroides maculatus,Fis-23817,Sphoeroides maculatus,NA,NA,NA
PUFFERFISH,190380,iucn,TRUE,Actinopterygii,Lagocephalus laevigatus,Fis-23579,Lagocephalus laevigatus,NA,NA,NA
PUFFERFISH,190464,iucn,TRUE,Actinopterygii,Lagocephalus lagocephalus,Fis-136019,Lagocephalus lagocephalus,NA,NA,NA
CONESNAILS,192585,iucn,TRUE,Gastropoda,Conus vicweei,SLB-189630,Conus vicweei,NA,NA,NA
PUFFERFISH,193598,iucn,TRUE,Actinopterygii,Takifugu vermicularis,Fis-27753,Takifugu vermicularis,NA,NA,NA
PUFFERFISH,193599,iucn,TRUE,Actinopterygii,Arothron caeruleopunctatus,Fis-35467,Arothron caeruleopunctatus,NA,NA,NA
PUFFERFISH,193602,iucn,TRUE,Actinopterygii,Takifugu bimaculatus,Fis-145529,Takifugu bimaculatus,NA,NA,NA
PUFFERFISH,193611,iucn,TRUE,Actinopterygii,Sphoeroides parvus,Fis-30893,Sphoeroides parvus,NA,NA,NA
PUFFERFISH,193612,iucn,TRUE,Actinopterygii,Takifugu rubripes,Fis-26899,Takifugu rubripes,NA,NA,NA
PUFFERFISH,193614,iucn,TRUE,Actinopterygii,Torquigener vicinus,Fis-134060,Torquigener vicinus,NA,NA,NA
PUFFERFISH,193621,iucn,TRUE,Actinopterygii,Torquigener hypselogeneion,Fis-26955,Torquigener hypselogeneion,NA,NA,NA
PUFFERFISH,193622,iucn,TRUE,Actinopterygii,Lagocephalus spadiceus,Fis-26889,Lagocephalus spadiceus,NA,NA,NA
PUFFERFISH,193623,iucn,TRUE,Actinopterygii,Canthigaster papua,Fis-134077,Canthigaster papua,1,NA,NA
PUFFERFISH,193624,iucn,TRUE,Actinopterygii,Takifugu reticularis,Fis-145527,Takifugu reticularis,NA,NA,NA
PUFFERFISH,193628,iucn,TRUE,Actinopterygii,Lagocephalus suezensis,Fis-134084,Lagocephalus suezensis,NA,NA,NA
PUFFERFISH,193630,iucn,TRUE,Actinopterygii,Sphoeroides spengleri,Fis-23819,Sphoeroides spengleri,NA,NA,NA
PUFFERFISH,193631,iucn,TRUE,Actinopterygii,Contusus brevicaudus,Fis-127179,Contusus brevicaudus,NA,NA,NA
PUFFERFISH,193632,iucn,TRUE,Actinopterygii,Sphoeroides greeleyi,Fis-25618,Sphoeroides greeleyi,NA,NA,NA
PUFFERFISH,193636,iucn,TRUE,Actinopterygii,Torquigener pleurogramma,Fis-29190,Torquigener pleurogramma,NA,NA,NA
PUFFERFISH,193637,iucn,TRUE,Actinopterygii,Torquigener andersonae,Fis-127175,Torquigener andersonae,NA,NA,NA
PUFFERFISH,193642,iucn,TRUE,Actinopterygii,Canthigaster axiologus,Fis-133901,Canthigaster axiologus,NA,NA,NA
PUFFERFISH,193650,iucn,TRUE,Actinopterygii,Colomesus psittacus,Fis-26564,Colomesus psittacus,NA,NA,NA
PUFFERFISH,193655,iucn,TRUE,Actinopterygii,Canthigaster margaritata,Fis-28622,Canthigaster margaritata,NA,NA,NA
PUFFERFISH,193656,iucn,TRUE,Actinopterygii,Canthigaster bennetti,Fis-26177,Canthigaster bennetti,NA,NA,NA
PUFFERFISH,193659,iucn,TRUE,Actinopterygii,Takifugu exascurus,Fis-28766,Takifugu exascurus,NA,NA,NA
PUFFERFISH,193660,iucn,TRUE,Actinopterygii,Torquigener gloerfelti,Fis-134051,Torquigener gloerfelti,NA,NA,NA
PUFFERFISH,193661,iucn,TRUE,Actinopterygii,Tetractenos glaber,Fis-127185,Tetractenos glaber,NA,NA,NA
PUFFERFISH,193662,iucn,TRUE,Actinopterygii,Arothron meleagris,Fis-26098,Arothron meleagris,NA,NA,NA
PUFFERFISH,193663,iucn,TRUE,Actinopterygii,Canthigaster jactator,Fis-26721,Canthigaster jactator,NA,NA,NA
PUFFERFISH,193664,iucn,TRUE,Actinopterygii,Lagocephalus lunaris,Fis-26935,Lagocephalus lunaris,NA,NA,NA
PUFFERFISH,193666,iucn,TRUE,Actinopterygii,Takifugu flavidus,Fis-55124,Takifugu flavidus,NA,NA,NA
PUFFERFISH,193667,iucn,TRUE,Actinopterygii,Takifugu porphyreus,Fis-27754,Takifugu porphyreus,NA,NA,NA
PUFFERFISH,193669,iucn,TRUE,Actinopterygii,Canthigaster compressa,Fis-26178,Canthigaster compressa,NA,NA,NA
PUFFERFISH,193670,iucn,TRUE,Actinopterygii,Torquigener paxtoni,Fis-134062,Torquigener paxtoni,NA,NA,NA
PUFFERFISH,193671,iucn,TRUE,Actinopterygii,Arothron mappa,Fis-26728,Arothron mappa,NA,NA,NA
PUFFERFISH,193672,iucn,TRUE,Actinopterygii,Torquigener parcuspinus,Fis-34021,Torquigener parcuspinus,NA,NA,NA
PUFFERFISH,193675,iucn,TRUE,Actinopterygii,Canthigaster amboinensis,Fis-26717,Canthigaster amboinensis,NA,NA,NA
PUFFERFISH,193676,iucn,TRUE,Actinopterygii,Omegophora armilla,Fis-29189,Omegophora armilla,NA,NA,NA
PUFFERFISH,193677,iucn,TRUE,Actinopterygii,Feroxodon multistriatus,Fis-28092,Feroxodon multistriatus,NA,NA,NA
PUFFERFISH,193678,iucn,TRUE,Actinopterygii,Torquigener pallimaculatus,Fis-34404,Torquigener pallimaculatus,NA,NA,NA
PUFFERFISH,193686,iucn,TRUE,Actinopterygii,Marilyna pleurosticta,Fis-63048,Marilyna pleurosticta,1,NA,NA
PUFFERFISH,193689,iucn,TRUE,Actinopterygii,Torquigener randalli,Fis-113028,Torquigener randalli,NA,NA,NA
PUFFERFISH,193693,iucn,TRUE,Actinopterygii,Takifugu pardalis,Fis-28768,Takifugu pardalis,NA,NA,NA
PUFFERFISH,193695,iucn,TRUE,Actinopterygii,Canthigaster natalensis,Fis-150910,Canthigaster natalensis,NA,NA,NA
PUFFERFISH,193696,iucn,TRUE,Actinopterygii,Takifugu chrysops,Fis-55216,Takifugu chrysops,NA,NA,NA
PUFFERFISH,193697,iucn,TRUE,Actinopterygii,Canthigaster pygmaea,Fis-58037,Canthigaster pygmaea,NA,NA,NA
PUFFERFISH,193698,iucn,TRUE,Actinopterygii,Sphoeroides tyleri,Fis-141491,Sphoeroides tyleri,NA,NA,NA
PUFFERFISH,193699,iucn,TRUE,Actinopterygii,Arothron hispidus,Fis-25619,Arothron hispidus,1,NA,NA
PUFFERFISH,193703,iucn,TRUE,Actinopterygii,Torquigener flavimaculosus,Fis-60581,Torquigener flavimaculosus,NA,NA,NA
PUFFERFISH,193704,iucn,TRUE,Actinopterygii,Torquigener altipinnis,Fis-62637,Torquigener altipinnis,NA,NA,NA
PUFFERFISH,193705,iucn,TRUE,Actinopterygii,Canthigaster rivulata,Fis-26249,Canthigaster rivulata,NA,NA,NA
PUFFERFISH,193709,iucn,TRUE,Actinopterygii,Canthigaster callisterna,Fis-28618,Canthigaster callisterna,NA,NA,NA
PUFFERFISH,193711,iucn,TRUE,Actinopterygii,Canthigaster smithae,Fis-35347,Canthigaster smithae,NA,NA,NA
PUFFERFISH,193712,iucn,TRUE,Actinopterygii,Arothron stellatus,Fis-163987,Arothron stellatus,1,NA,NA
PUFFERFISH,193716,iucn,TRUE,Actinopterygii,Arothron reticularis,Fis-26210,Arothron reticularis,NA,NA,NA
PUFFERFISH,193717,iucn,TRUE,Actinopterygii,Lagocephalus inermis,Fis-26839,Lagocephalus inermis,NA,NA,NA
PUFFERFISH,193718,iucn,TRUE,Actinopterygii,Lagocephalus guentheri,Fis-64430,Lagocephalus guentheri,NA,NA,NA
PUFFERFISH,193722,iucn,TRUE,Actinopterygii,Arothron diadematus,Fis-58036,Arothron diadematus,NA,NA,NA
PUFFERFISH,193723,iucn,TRUE,Actinopterygii,Canthigaster ocellicincta,Fis-35313,Canthigaster ocellicincta,NA,NA,NA
PUFFERFISH,193725,iucn,TRUE,Actinopterygii,Canthigaster jamestyleri,Fis-150216,Canthigaster jamestyleri,NA,NA,NA
PUFFERFISH,193733,iucn,TRUE,Actinopterygii,Canthigaster epilampra,Fis-26723,Canthigaster epilampra,NA,NA,NA
PUFFERFISH,193735,iucn,TRUE,Actinopterygii,Torquigener hicksi,Fis-34019,Torquigener hicksi,NA,NA,NA
PUFFERFISH,193741,iucn,TRUE,Actinopterygii,Torquigener perlevis,Fis-127173,Torquigener perlevis,1,NA,NA
PUFFERFISH,193742,iucn,TRUE,Actinopterygii,Chelonodon laticeps,Fis-32650,Chelonodon laticeps,NA,NA,NA
PUFFERFISH,193747,iucn,TRUE,Actinopterygii,Amblyrhynchotes honckenii,Fis-26842,Amblyrhynchotes honckenii,NA,NA,NA
PUFFERFISH,193749,iucn,TRUE,Actinopterygii,Canthigaster coronata,Fis-26722,Canthigaster coronata,NA,NA,NA
PUFFERFISH,193758,iucn,TRUE,Actinopterygii,Ephippion guttifer,Fis-25401,Ephippion guttifer,NA,NA,NA
PUFFERFISH,193759,iucn,TRUE,Actinopterygii,Sphoeroides dorsalis,Fis-30892,Sphoeroides dorsalis,NA,NA,NA
PUFFERFISH,193760,iucn,TRUE,Actinopterygii,Torquigener squamicauda,Fis-127171,Torquigener squamicauda,NA,NA,NA
PUFFERFISH,193762,iucn,TRUE,Actinopterygii,Sphoeroides nephelus,Fis-23818,Sphoeroides nephelus,NA,NA,NA
PUFFERFISH,193766,iucn,TRUE,Actinopterygii,Canthigaster janthinoptera,Fis-26179,Canthigaster janthinoptera,NA,NA,NA
PUFFERFISH,193769,iucn,TRUE,Actinopterygii,Tylerius spinosissimus,Fis-26843,Tylerius spinosissimus,NA,NA,NA
PUFFERFISH,193771,iucn,TRUE,Actinopterygii,Sphoeroides marmoratus,Fis-28989,Sphoeroides marmoratus,NA,NA,NA
PUFFERFISH,193772,iucn,TRUE,Actinopterygii,Takifugu stictonotus,Fis-28767,Takifugu stictonotus,NA,NA,NA
PUFFERFISH,193775,iucn,TRUE,Actinopterygii,Canthigaster solandri,Fis-26199,Canthigaster solandri,NA,NA,NA
PUFFERFISH,193779,iucn,TRUE,Actinopterygii,Takifugu snyderi,Fis-145524,Takifugu snyderi,NA,NA,NA
PUFFERFISH,193782,iucn,TRUE,Actinopterygii,Torquigener whitleyi,Fis-28169,Torquigener whitleyi,NA,NA,NA
PUFFERFISH,193784,iucn,TRUE,Actinopterygii,Tetractenos hamiltoni,Fis-133990,Tetractenos hamiltoni,NA,NA,NA
PUFFERFISH,193785,iucn,TRUE,Actinopterygii,Marilyna darwinii,Fis-62815,Marilyna darwinii,NA,NA,NA
PUFFERFISH,193786,iucn,TRUE,Actinopterygii,Arothron inconditus,Fis-53116,Arothron inconditus,NA,NA,NA
PUFFERFISH,193789,iucn,TRUE,Actinopterygii,Takifugu alboplumbeus,Fis-145532,Takifugu alboplumbeus,NA,NA,NA
PUFFERFISH,193792,iucn,TRUE,Actinopterygii,Contusus richei,Fis-25271,Contusus richei,NA,NA,NA
PUFFERFISH,193793,iucn,TRUE,Actinopterygii,Canthigaster rostrata,Fis-24480,Canthigaster rostrata,NA,NA,NA
PUFFERFISH,193796,iucn,TRUE,Actinopterygii,Canthigaster valentini,Fis-26180,Canthigaster valentini,NA,NA,NA
PUFFERFISH,193799,iucn,TRUE,Actinopterygii,Canthigaster cyanospilota,Fis-163700,Canthigaster cyanospilota,NA,NA,NA
PUFFERFISH,193803,iucn,TRUE,Actinopterygii,Omegophora cyanopunctata,Fis-133976,Omegophora cyanopunctata,NA,NA,NA
PUFFERFISH,193804,iucn,TRUE,Actinopterygii,Arothron nigropunctatus,Fis-26097,Arothron nigropunctatus,1,NA,NA
PUFFERFISH,193805,iucn,TRUE,Actinopterygii,Arothron immaculatus,Fis-26418,Arothron immaculatus,1,NA,NA
PUFFERFISH,193809,iucn,TRUE,Actinopterygii,Takifugu pseudommus,Fis-150207,Takifugu pseudommus,NA,NA,NA
PUFFERFISH,193810,iucn,TRUE,Actinopterygii,Takifugu oblongus,Fis-26952,Takifugu oblongus,NA,NA,NA
PUFFERFISH,193813,iucn,TRUE,Actinopterygii,Sphoeroides testudineus,Fis-23820,Sphoeroides testudineus,NA,NA,NA
PUFFERFISH,193820,iucn,TRUE,Actinopterygii,Canthigaster tyleri,Fis-35377,Canthigaster tyleri,NA,NA,NA
PUFFERFISH,193822,iucn,TRUE,Actinopterygii,Arothron firmamentum,Fis-29188,Arothron firmamentum,NA,NA,NA
COMBTOOTHBLENNIES,196687,iucn,TRUE,Actinopterygii,Hypleurochilus caudovittatus,Fis-150312,Hypleurochilus caudovittatus,NA,NA,NA
COMBTOOTHBLENNIES,196688,iucn,TRUE,Actinopterygii,Hypleurochilus multifilis,Fis-145639,Hypleurochilus multifilis,NA,NA,NA
COMBTOOTHBLENNIES,198632,iucn,TRUE,Actinopterygii,Scartella cristata,Fis-24942,Scartella cristata,NA,NA,NA
COMBTOOTHBLENNIES,198774,iucn,TRUE,Actinopterygii,Parablennius pilicornis,Fis-50553,Parablennius pilicornis,NA,NA,NA
COMBTOOTHBLENNIES,18263684,iucn,TRUE,Actinopterygii,Petroscirtes ancylodon,Fis-113043,Petroscirtes ancylodon,NA,NA,NA
COMBTOOTHBLENNIES,46079096,iucn,TRUE,Actinopterygii,Alticus kirkii,Fis-113010,Alticus kirkii,NA,NA,NA
COMBTOOTHBLENNIES,46079214,iucn,TRUE,Actinopterygii,Antennablennius adenensis,Fis-113012,Antennablennius adenensis,NA,NA,NA
COMBTOOTHBLENNIES,46079217,iucn,TRUE,Actinopterygii,Antennablennius australis,Fis-32641,Antennablennius australis,NA,NA,NA
COMBTOOTHBLENNIES,46079226,iucn,TRUE,Actinopterygii,Antennablennius bifilum,Fis-26821,Antennablennius bifilum,NA,NA,NA
COMBTOOTHBLENNIES,46079239,iucn,TRUE,Actinopterygii,Antennablennius hypenetes,Fis-113013,Antennablennius hypenetes,NA,NA,NA
COMBTOOTHBLENNIES,46079321,iucn,TRUE,Actinopterygii,Antennablennius variopunctatus,Fis-113018,Antennablennius variopunctatus,NA,NA,NA
COMBTOOTHBLENNIES,46079476,iucn,TRUE,Actinopterygii,Blenniella periophthalmus,Fis-50786,Blenniella periophthalmus,1,NA,NA
COMBTOOTHBLENNIES,46079775,iucn,TRUE,Actinopterygii,Hirculops cornifer,Fis-50524,Hirculops cornifer,NA,NA,NA
COMBTOOTHBLENNIES,46079801,iucn,TRUE,Actinopterygii,Istiblennius edentulus,Fis-25979,Istiblennius edentulus,NA,NA,NA
COMBTOOTHBLENNIES,46079816,iucn,TRUE,Actinopterygii,Istiblennius pox,Fis-61136,Istiblennius pox,NA,NA,NA
COMBTOOTHBLENNIES,46079868,iucn,TRUE,Actinopterygii,Mimoblennius cirrosus,Fis-113020,Mimoblennius cirrosus,NA,NA,NA
COMBTOOTHBLENNIES,46079911,iucn,TRUE,Actinopterygii,Parablennius opercularis,Fis-113024,Parablennius opercularis,NA,NA,NA
COMBTOOTHBLENNIES,46079924,iucn,TRUE,Actinopterygii,Parablennius thysanius,Fis-113029,Parablennius thysanius,NA,NA,NA
COMBTOOTHBLENNIES,46080027,iucn,TRUE,Actinopterygii,Pereulixia kosiensis,Fis-59608,Pereulixia kosiensis,NA,NA,NA
COMBTOOTHBLENNIES,46080080,iucn,TRUE,Actinopterygii,Petroscirtes mitratus,Fis-31636,Petroscirtes mitratus,NA,NA,NA
COMBTOOTHBLENNIES,46080101,iucn,TRUE,Actinopterygii,Plagiotremus townsendi,Fis-28625,Plagiotremus townsendi,NA,NA,NA
COMBTOOTHBLENNIES,46080159,iucn,TRUE,Actinopterygii,Xiphasia setifer,Fis-32416,Xiphasia setifer,NA,NA,NA
COMBTOOTHBLENNIES,46104027,iucn,TRUE,Actinopterygii,Chasmodes saburrae,Fis-29799,Chasmodes saburrae,NA,NA,NA
COMBTOOTHBLENNIES,46104049,iucn,TRUE,Actinopterygii,Entomacrodus nigricans,Fis-29951,Entomacrodus nigricans,NA,NA,NA
COMBTOOTHBLENNIES,46104052,iucn,TRUE,Actinopterygii,Hypleurochilus bermudensis,Fis-30135,Hypleurochilus bermudensis,NA,NA,NA
COMBTOOTHBLENNIES,46104061,iucn,TRUE,Actinopterygii,Hypleurochilus springeri,Fis-30136,Hypleurochilus springeri,NA,NA,NA
COMBTOOTHBLENNIES,46104064,iucn,TRUE,Actinopterygii,Hypsoblennius hentz,Fis-155663,Hypsoblennius hentz,NA,NA,NA
COMBTOOTHBLENNIES,46104090,iucn,TRUE,Actinopterygii,Ophioblennius macclurei,Fis-146038,Ophioblennius macclurei,NA,NA,NA
COMBTOOTHBLENNIES,46104109,iucn,TRUE,Actinopterygii,Parablennius marmoreus,Fis-24847,Parablennius marmoreus,NA,NA,NA
SEABREAMS_PORGIES,47137303,iucn,TRUE,Actinopterygii,Archosargus pourtalesii,Fis-26857,Archosargus pourtalesii,NA,NA,NA
SEABREAMS_PORGIES,47137465,iucn,TRUE,Actinopterygii,Calamus brachysomus,Fis-24473,Calamus brachysomus,1,NA,NA
SEABREAMS_PORGIES,47137515,iucn,TRUE,Actinopterygii,Calamus taurinus,Fis-26853,Calamus taurinus,NA,NA,NA
COMBTOOTHBLENNIES,47140942,iucn,TRUE,Actinopterygii,Chasmodes bosquianus,Fis-24491,Chasmodes bosquianus,NA,NA,NA
COMBTOOTHBLENNIES,47141089,iucn,TRUE,Actinopterygii,Hypleurochilus geminatus,Fis-24688,Hypleurochilus geminatus,NA,NA,NA
COMBTOOTHBLENNIES,47141104,iucn,TRUE,Actinopterygii,Hypleurochilus pseudoaequipinnis,Fis-150314,Hypleurochilus pseudoaequipinnis,NA,NA,NA
SEABREAMS_PORGIES,47166659,iucn,FALSE,Actinopterygii,Acanthopagrus arabicus,Fis-169282,Acanthopagrus arabicus,NA,NA,NA
COMBTOOTHBLENNIES,48319933,iucn,TRUE,Actinopterygii,Alloblennius anuchalis,Fis-127099,Alloblennius anuchalis,NA,NA,NA
COMBTOOTHBLENNIES,48320326,iucn,TRUE,Actinopterygii,Alloblennius jugularis,Fis-60360,Alloblennius jugularis,NA,NA,NA
COMBTOOTHBLENNIES,48320397,iucn,TRUE,Actinopterygii,Alloblennius parvus,Fis-50498,Alloblennius parvus,NA,NA,NA
COMBTOOTHBLENNIES,48320496,iucn,TRUE,Actinopterygii,Alloblennius pictus,Fis-127101,Alloblennius pictus,NA,NA,NA
COMBTOOTHBLENNIES,48321151,iucn,TRUE,Actinopterygii,Alticus monochrus,Fis-33723,Alticus monochrus,NA,NA,NA
COMBTOOTHBLENNIES,48321164,iucn,TRUE,Actinopterygii,Alticus montanoi,Fis-145460,Alticus montanoi,NA,NA,NA
COMBTOOTHBLENNIES,48321187,iucn,TRUE,Actinopterygii,Alticus saliens,Fis-130767,Alticus saliens,NA,NA,NA
COMBTOOTHBLENNIES,48342089,iucn,TRUE,Actinopterygii,Cirripectes obscurus,Fis-25100,Cirripectes obscurus,NA,NA,NA
COMBTOOTHBLENNIES,48342093,iucn,TRUE,Actinopterygii,Meiacanthus atrodorsalis,Fis-25992,Meiacanthus atrodorsalis,NA,NA,NA
COMBTOOTHBLENNIES,48342097,iucn,TRUE,Actinopterygii,Plagiotremus ewaensis,Fis-26713,Plagiotremus ewaensis,NA,NA,NA
COMBTOOTHBLENNIES,48342099,iucn,TRUE,Actinopterygii,Meiacanthus tongaensis,Fis-113542,Meiacanthus tongaensis,NA,NA,NA
COMBTOOTHBLENNIES,48342103,iucn,TRUE,Actinopterygii,Cirripectes randalli,Fis-30953,Cirripectes randalli,NA,NA,NA
COMBTOOTHBLENNIES,48342105,iucn,TRUE,Actinopterygii,Cirripectes auritus,Fis-30944,Cirripectes auritus,NA,NA,NA
